Transaction ID,Customer ID,Payment_Mode
10150994,44417,Cash
10150995,43301,Cash
10150996,42396,Card
10150997,43409,Card
10150998,42969,Cash
10150999,44269,Cash
10151000,44539,Cash
10151001,43919,Card
10151002,44429,Card
10151003,44903,Cash
10151004,44437,Cash
10151005,44723,Cash
10151006,44098,Card
10151007,43655,Card
10151008,42732,Card
10151009,44770,Card
10151010,44393,Cash
10151011,42943,Card
10151012,43271,Card
10151013,44152,Cash
10151014,42919,Card
10151015,44121,Cash
10151016,44667,Cash
10151017,43256,Card
10151018,42656,Card
10151019,44955,Card
10151020,42023,Card
10151021,44096,Cash
10151022,44720,Card
10151023,43590,Cash
10151024,42649,Cash
10151025,44679,Card
10151026,43076,Cash
10151027,42981,Cash
10151028,42504,Card
10151029,43901,Card
10151030,42632,Card
10151031,43206,Cash
10151032,42617,Card
10151033,44527,Cash
10151034,42508,Cash
10151035,44121,Cash
10151036,42868,Cash
10151037,43462,Cash
10151038,44154,Cash
10151039,44933,Cash
10151040,44521,Card
10151041,44119,Cash
10151042,42455,Card
10151043,44110,Card
10151044,43864,Card
10151045,42260,Cash
10151046,42030,Cash
10151047,44234,Card
10151048,42286,Card
10151049,42685,Card
10151050,44728,Cash
10151051,43139,Card
10151052,43724,Cash
10151053,42474,Cash
10151054,43830,Cash
10151055,42668,Card
10151056,43184,Card
10151057,42617,Card
10151058,42147,Cash
10151059,43716,Card
10151060,44619,Card
10151061,44551,Card
10151062,43318,Card
10151063,44238,Cash
10151064,43618,Card
10151065,42933,Cash
10151066,42601,Card
10151067,42029,Cash
10151068,44235,Cash
10151069,43165,Cash
10151070,44005,Cash
10151071,42296,Card
10151072,42479,Card
10151073,42025,Card
10151074,43517,Cash
10151075,42040,Cash
10151076,44463,Card
10151077,43187,Cash
10151078,44169,Cash
10151079,42124,Card
10151080,44032,Card
10151081,44834,Card
10151082,44557,Card
10151083,44240,Card
10151084,44452,Cash
10151085,42062,Cash
10151086,44177,Cash
10151087,42221,Card
10151088,44103,Card
10151089,44788,Card
10151090,44124,Card
10151091,44710,Cash
10151092,44847,Cash
10151093,44305,Card
10151094,42014,Card
10151095,44352,Card
10151096,42610,Cash
10151097,42458,Card
10151098,44289,Card
10151099,43989,Card
10151100,44256,Cash
10151101,42219,Cash
10151102,43785,Card
10151103,43807,Cash
10151104,43581,Cash
10151105,42140,Card
10151106,43615,Cash
10151107,43622,Cash
10151108,44782,Cash
10151109,44554,Card
10151110,42023,Card
10151111,44061,Cash
10151112,43519,Card
10151113,44294,Card
10151114,43046,Card
10151115,44941,Card
10151116,43966,Cash
10151117,42666,Card
10151118,43567,Cash
10151119,42318,Cash
10151120,44874,Cash
10151121,42652,Cash
10151122,42065,Cash
10151123,43894,Cash
10151124,44406,Card
10151125,44511,Card
10151126,44296,Card
10151127,44833,Card
10151128,43565,Card
10151129,44799,Card
10151130,42324,Card
10151131,44461,Cash
10151132,44050,Card
10151133,44782,Cash
10151134,43772,Cash
10151135,43354,Card
10151136,43305,Card
10151137,44082,Cash
10151138,43849,Cash
10151139,42925,Card
10151140,42198,Card
10151141,44613,Card
10151142,42094,Cash
10151143,42522,Cash
10151144,43280,Cash
10151145,42585,Card
10151146,43744,Card
10151147,44497,Card
10151148,43936,Cash
10151149,44485,Card
10151150,42534,Cash
10151151,42355,Cash
10151152,44207,Card
10151153,44012,Cash
10151154,44071,Card
10151155,44487,Card
10151156,44475,Card
10151157,44301,Cash
10151158,44850,Card
10151159,43969,Cash
10151160,42104,Card
10151161,44796,Cash
10151162,42545,Card
10151163,42488,Cash
10151164,44119,Cash
10151165,43026,Card
10151166,44156,Card
10151167,43380,Card
10151168,42093,Cash
10151169,43290,Cash
10151170,43471,Cash
10151171,43609,Cash
10151172,43914,Card
10151173,43354,Card
10151174,44196,Cash
10151175,42131,Cash
10151176,44420,Card
10151177,43551,Card
10151178,42405,Cash
10151179,44637,Card
10151180,42295,Card
10151181,42445,Card
10151182,43363,Card
10151183,43989,Card
10151184,44134,Card
10151185,43479,Cash
10151186,44712,Card
10151187,42204,Card
10151188,42021,Cash
10151189,44853,Card
10151190,43203,Cash
10151191,43716,Card
10151192,44606,Cash
10151193,44758,Card
10151194,43989,Card
10151195,42987,Card
10151196,42074,Cash
10151197,43371,Cash
10151198,42561,Card
10151199,44118,Card
10151200,42339,Card
10151201,44756,Card
10151202,43543,Cash
10151203,43364,Cash
10151204,43321,Cash
10151205,42307,Cash
10151206,44388,Cash
10151207,44645,Card
10151208,42558,Cash
10151209,43444,Card
10151210,43978,Card
10151211,42214,Card
10151212,43656,Cash
10151213,42746,Card
10151214,44236,Cash
10151215,44970,Cash
10151216,36454,Card
10151217,37486,Card
10151218,38250,Card
10151219,36316,Cash
10151220,37018,Card
10151221,38424,Card
10151222,36212,Card
10151223,38151,Card
10151224,37326,Cash
10151225,38511,Card
10151226,38067,Card
10151227,37780,Card
10151228,36498,Card
10151229,36495,Card
10151230,36688,Cash
10151231,38978,Cash
10151232,37909,Cash
10151233,38426,Cash
10151234,37412,Card
10151235,36747,Card
10151236,36289,Cash
10151237,37836,Cash
10151238,38997,Card
10151239,37195,Cash
10151240,36684,Cash
10151241,38134,Card
10151242,13000,Cash
10151243,14314,Cash
10151244,12969,Cash
10151245,12171,Card
10151246,13896,Card
10151247,12001,Cash
10151248,14835,Card
10151249,13002,Card
10151250,13994,Cash
10151251,14643,Cash
10151252,14394,Card
10151253,12751,Cash
10151254,13390,Card
10151255,13677,Cash
10151256,14045,Card
10151257,12655,Card
10151258,13743,Cash
10151259,13132,Card
10151260,13883,Card
10151261,14478,Card
10151262,14728,Cash
10151263,14361,Card
10151264,13060,Cash
10151265,41779,Card
10151266,39542,Cash
10151267,39531,Cash
10151268,41826,Card
10151269,53408,Cash
10151270,53214,Card
10151271,52900,Card
10151272,52144,Cash
10151273,51847,Cash
10151274,51922,Card
10151275,51131,Card
10151276,53131,Cash
10151277,51661,Cash
10151278,51382,Card
10151279,53425,Cash
10151280,51833,Card
10151281,51612,Card
10151282,52151,Cash
10151283,53717,Card
10151284,53584,Card
10151285,53417,Cash
10151286,51762,Cash
10151287,52763,Card
10151288,53867,Cash
10151289,52437,Cash
10151290,53300,Card
10151291,52058,Card
10151292,53021,Cash
10151293,51123,Cash
10151294,52654,Card
10151295,53966,Cash
10151296,53923,Card
10151297,53533,Card
10151298,51771,Card
10151299,51925,Card
10151300,51803,Card
10151301,53570,Card
10151302,52789,Card
10151303,53915,Cash
10151304,52978,Cash
10151305,51190,Cash
10151306,52146,Cash
10151307,51622,Card
10151308,51799,Card
10151309,53902,Card
10151310,53270,Card
10151311,53578,Card
10151312,52347,Cash
10151313,52414,Card
10151314,51180,Card
10151315,52587,Card
10151316,52791,Cash
10151317,52572,Card
10151318,52603,Cash
10151319,51032,Cash
10151320,53474,Card
10151321,51775,Cash
10151322,53332,Cash
10151323,51780,Cash
10151324,52925,Card
10151325,51307,Card
10151326,52109,Card
10151327,53792,Cash
10151328,52342,Cash
10151329,51879,Card
10151330,52623,Cash
10151331,53312,Card
10151332,53390,Cash
10151333,52034,Cash
10151334,53462,Cash
10151335,53507,Cash
10151336,53364,Cash
10151337,53060,Cash
10151338,53549,Card
10151339,51650,Card
10151340,52745,Cash
10151341,53025,Cash
10151342,51045,Cash
10151343,53318,Cash
10151344,53799,Cash
10151345,52756,Cash
10151346,51010,Cash
10151347,52798,Cash
10151348,53043,Card
10151349,53727,Card
10151350,52283,Card
10151351,51253,Card
10151352,52168,Card
10151353,52597,Cash
10151354,52677,Card
10151355,52639,Cash
10151356,52248,Card
10151357,51140,Card
10151358,51214,Card
10151359,52659,Card
10151360,53399,Card
10151361,53152,Card
10151362,52224,Card
10151363,52615,Card
10151364,51448,Card
10151365,51480,Cash
10151366,51738,Card
10151367,52857,Card
10151368,53249,Cash
10151369,51237,Card
10151370,51554,Card
10151371,52864,Card
10151372,53376,Card
10151373,52007,Card
10151374,52505,Card
10151375,52081,Card
10151376,53019,Card
10151377,51926,Card
10151378,51328,Cash
10151379,51010,Card
10151380,51985,Card
10151381,53210,Cash
10151382,51216,Cash
10151383,53907,Cash
10151384,53490,Cash
10151385,51154,Cash
10151386,52599,Cash
10151387,52281,Cash
10151388,51956,Card
10151389,51301,Card
10151390,51346,Card
10151391,51867,Card
10151392,51451,Card
10151393,53853,Card
10151394,51250,Card
10151395,53017,Card
10151396,52142,Card
10151397,52046,Cash
10151398,52045,Card
10151399,51001,Card
10151400,52515,Card
10151401,51121,Cash
10151402,52422,Cash
10151403,52992,Cash
10151404,52825,Card
10151405,53641,Cash
10151406,52681,Card
10151407,52340,Card
10151408,53095,Cash
10151409,51782,Cash
10151410,52895,Cash
10151411,53640,Cash
10151412,53351,Card
10151413,52073,Cash
10151414,52408,Card
10151415,52966,Card
10151416,53252,Card
10151417,51634,Card
10151418,53951,Card
10151419,52749,Card
10151420,51056,Cash
10151421,51138,Card
10151422,52797,Cash
10151423,53812,Card
10151424,53111,Cash
10151425,53788,Cash
10151426,52991,Card
10151427,53498,Card
10151428,51651,Cash
10151429,51895,Cash
10151430,53803,Cash
10151431,52457,Cash
10151432,52399,Card
10151433,51798,Card
10151434,53356,Cash
10151435,52519,Card
10151436,51609,Cash
10151437,52817,Card
10151438,51982,Cash
10151439,52187,Card
10151440,52271,Cash
10151441,52539,Card
10151442,52820,Cash
10151443,52956,Card
10151444,52578,Cash
10151445,53571,Card
10151446,53428,Card
10151447,53523,Cash
10151448,52366,Cash
10151449,52389,Card
10151450,51457,Card
10151451,51675,Card
10151452,53821,Card
10151453,53071,Cash
10151454,53316,Cash
10151455,52099,Card
10151456,53890,Cash
10151457,53130,Cash
10151458,53082,Card
10151459,53301,Card
10151460,51277,Card
10151461,51328,Cash
10151462,51054,Card
10151463,52810,Cash
10151464,51939,Card
10151465,51791,Card
10151466,53549,Card
10151467,52150,Cash
10151468,52150,Cash
10151469,52504,Card
10151470,53607,Cash
10151471,52837,Card
10151472,51887,Cash
10151473,53980,Cash
10151474,51451,Card
10151475,52216,Cash
10151476,53349,Card
10151477,51620,Card
10151478,27609,Card
10151479,29382,Card
10151480,27393,Card
10151481,29570,Cash
10151482,27798,Card
10151483,28014,Card
10151484,29184,Cash
10151485,33021,Cash
10151486,35682,Cash
10151487,34861,Card
10151488,58494,Card
10151489,59403,Cash
10151490,57152,Card
10151491,59083,Card
10151492,57658,Card
10151493,59320,Card
10151494,57318,Cash
10151495,57656,Cash
10151496,59627,Card
10151497,59483,Cash
10151498,58569,Cash
10151499,59742,Card
10151500,59273,Cash
10151501,59379,Card
10151502,58020,Cash
10151503,59371,Card
10151504,59265,Card
10151505,59983,Cash
10151506,59910,Cash
10151507,57911,Card
10151508,59405,Card
10151509,58794,Card
10151510,3307,Card
10151511,3976,Cash
10151512,5443,Card
10151513,4919,Card
10151514,4812,Card
10151515,4099,Cash
10151516,4907,Cash
10151517,4528,Card
10151518,3970,Cash
10151519,5529,Card
10151520,3381,Card
10151521,3311,Card
10151522,4041,Card
10151523,3633,Cash
10151524,4573,Cash
10151525,4003,Cash
10151526,4789,Cash
10151527,5682,Cash
10151528,5847,Card
10151529,5514,Cash
10151530,3526,Cash
10151531,3038,Cash
10151532,5930,Cash
10151533,3083,Card
10151534,3314,Cash
10151535,4745,Card
10151536,5353,Card
10151537,5755,Card
10151538,3296,Cash
10151539,5003,Cash
10151540,4692,Card
10151541,4141,Card
10151542,3037,Cash
10151543,5113,Card
10151544,3013,Card
10151545,3532,Cash
10151546,4134,Cash
10151547,5541,Card
10151548,4568,Card
10151549,4091,Cash
10151550,4505,Card
10151551,5110,Card
10151552,4398,Cash
10151553,26922,Card
10151554,24529,Card
10151555,25690,Cash
10151556,24898,Cash
10151557,25255,Card
10151558,24749,Cash
10151559,31751,Card
10151560,32959,Cash
10151561,30287,Cash
10151562,30529,Cash
10151563,30331,Card
10151564,31419,Cash
10151565,8185,Card
10151566,6520,Card
10151567,8194,Card
10151568,8362,Card
10151569,8080,Cash
10151570,8994,Card
10151571,6857,Card
10151572,8685,Cash
10151573,8066,Cash
10151574,6310,Card
10151575,7202,Card
10151576,6463,Cash
10151577,7277,Cash
10151578,7072,Card
10151579,7676,Card
10151580,6401,Cash
10151581,6842,Card
10151582,7073,Cash
10151583,8149,Card
10151584,7631,Cash
10151585,8224,Card
10151586,7198,Card
10151587,6911,Cash
10151588,6528,Card
10151589,7844,Card
10151590,6311,Cash
10151591,8638,Card
10151592,7139,Card
10151593,6016,Card
10151594,7788,Card
10151595,6380,Card
10151596,8842,Card
10151597,8152,Card
10151598,6544,Card
10151599,8883,Card
10151600,7209,Card
10151601,8572,Cash
10151602,8472,Card
10151603,6209,Card
10151604,7235,Cash
10151605,7622,Cash
10151606,8130,Card
10151607,8008,Cash
10151608,7307,Card
10151609,8635,Cash
10151610,8489,Cash
10151611,6057,Cash
10151612,7298,Card
10151613,7883,Card
10151614,8920,Card
10151615,8937,Card
10151616,6235,Card
10151617,7579,Card
10151618,8975,Card
10151619,6786,Card
10151620,8595,Card
10151621,6619,Card
10151622,6208,Card
10151623,6449,Card
10151624,6550,Card
10151625,8275,Card
10151626,6630,Cash
10151627,8281,Cash
10151628,7979,Cash
10151629,6059,Card
10151630,7863,Card
10151631,8339,Cash
10151632,8470,Cash
10151633,7223,Card
10151634,7514,Cash
10151635,7456,Card
10151636,7988,Cash
10151637,8881,Card
10151638,8478,Card
10151639,8137,Card
10151640,7863,Card
10151641,8406,Card
10151642,7158,Card
10151643,7431,Cash
10151644,6109,Card
10151645,8298,Cash
10151646,8093,Cash
10151647,6294,Cash
10151648,7713,Card
10151649,11445,Cash
10151650,11200,Cash
10151651,9904,Card
10151652,10704,Cash
10151653,11000,Card
10151654,54066,Card
10151655,55467,Card
10151656,56338,Cash
10151657,54766,Card
10151658,56844,Card
10151659,55861,Card
10151660,56124,Card
10151661,54115,Card
10151662,1320,Card
10151663,1199,Card
10151664,2941,Card
10151665,644,Card
10151666,1006,Cash
10151667,169,Cash
10151668,748,Card
10151669,1800,Cash
10151670,1101,Cash
10151671,1387,Cash
10151672,2695,Cash
10151673,2003,Card
10151674,1452,Cash
10151675,76,Cash
10151676,1266,Cash
10151677,2186,Card
10151678,2742,Card
10151679,2815,Cash
10151680,980,Cash
10151681,1100,Cash
10151682,791,Card
10151683,1559,Cash
10151684,2563,Card
10151685,2720,Cash
10151686,254,Card
10151687,2479,Cash
10151688,2686,Card
10151689,2484,Card
10151690,26,Card
10151691,2804,Card
10151692,298,Card
10151693,2962,Cash
10151694,287,Cash
10151695,2687,Card
10151696,2612,Cash
10151697,2065,Card
10151698,1906,Card
10151699,15472,Cash
10151700,16667,Card
10151701,16269,Card
10151702,15009,Card
10151703,17043,Card
10151704,15305,Card
10151705,22133,Card
10151706,22275,Card
10151707,22004,Card
10151708,21577,Cash
10151709,22413,Cash
10151710,21818,Card
10151711,21170,Card
10151712,50070,Card
10151713,46058,Card
10151714,45463,Card
10151715,46526,Card
10151716,46174,Card
10151717,46404,Cash
10151718,19310,Card
10151719,18530,Card
10151720,19005,Card
10151721,20388,Cash
10151722,20410,Card
10151723,19745,Card
10151724,20734,Card
10151725,19060,Cash
10151726,19068,Cash
10151727,20966,Cash
10151728,18650,Cash
10151729,19997,Cash
10151730,18448,Card
10151731,18265,Cash
10151732,18678,Card
10151733,20162,Cash
10151734,19033,Cash
10151735,19692,Cash
10151736,19694,Card
10151737,18745,Cash
10151738,20176,Cash
10151739,19575,Card
10151740,18799,Card
10151741,20626,Cash
10151742,20106,Card
10151743,18771,Cash
10151744,18864,Card
10151745,19230,Card
10151746,20461,Card
10151747,18625,Cash
10151748,18524,Cash
10151749,18032,Card
10151750,19841,Card
10151751,20416,Cash
10151752,19555,Card
10151753,20309,Card
10151754,20444,Card
10151755,19811,Card
10151756,20554,Cash
10151757,20029,Cash
10151758,18353,Card
10151759,19475,Cash
10151760,19880,Card
10151761,18399,Cash
10151762,19642,Cash
10151763,20010,Card
10151764,19637,Card
10151765,20753,Card
10151766,20613,Card
10151767,19222,Card
10151768,20226,Card
10151769,19560,Cash
10151770,19423,Cash
10151771,19658,Cash
10151772,19771,Card
10151773,19618,Card
10151774,18837,Cash
10151775,18391,Card
10151776,43053,Card
10151777,43621,Card
10151778,42107,Cash
10151779,43981,Card
10151780,44553,Card
10151781,42351,Card
10151782,43294,Card
10151783,42293,Card
10151784,44398,Card
10151785,42621,Cash
10151786,42029,Cash
10151787,44945,Card
10151788,42961,Cash
10151789,44642,Card
10151790,43135,Card
10151791,43308,Cash
10151792,42661,Cash
10151793,42586,Card
10151794,42724,Card
10151795,43957,Cash
10151796,43121,Card
10151797,43792,Cash
10151798,44631,Cash
10151799,43045,Card
10151800,42768,Card
10151801,43442,Cash
10151802,44462,Card
10151803,42093,Card
10151804,44338,Cash
10151805,42427,Cash
10151806,44446,Card
10151807,44688,Cash
10151808,43909,Cash
10151809,44644,Card
10151810,43092,Cash
10151811,44831,Card
10151812,43441,Card
10151813,44024,Cash
10151814,44379,Cash
10151815,43283,Card
10151816,43414,Cash
10151817,43597,Cash
10151818,44644,Card
10151819,42354,Card
10151820,44245,Card
10151821,43409,Cash
10151822,44067,Card
10151823,43584,Cash
10151824,42480,Cash
10151825,42976,Cash
10151826,42705,Cash
10151827,43932,Card
10151828,44496,Cash
10151829,42721,Cash
10151830,44688,Card
10151831,43410,Card
10151832,44746,Cash
10151833,42940,Cash
10151834,42187,Card
10151835,42142,Card
